MFCC_Features,Emotion_Label
"[ 0.5838683  -0.6330261  -0.29318517 -0.20082591 -0.01866306  1.9193635
 -1.5655566  -0.8517719  -1.8556292  -1.7288492   0.3233551  -0.23388928
 -0.01312397]",Radosc
"[ 0.2618235  -0.3464766  -0.48240462 -0.11848739 -0.36468923 -1.8408018
 -1.9239562  -0.24594325  1.570633   -0.02807404 -0.34864324  1.5717595
 -0.01834001]",Radosc
"[ 0.18965845 -0.0348101  -0.04948538 -0.7056226   0.13276273 -1.7917864
 -0.9366278  -0.9759656  -0.40442154  0.78653973 -1.3294423   0.55352867
  0.44042698]",Radosc
"[ 0.21066366  0.8603245  -0.6160759   0.8763894  -0.13120171 -2.2311497
 -1.2545081  -2.0322108  -0.16955867  0.45945415 -0.59743553  1.4667432
 -0.4588578 ]",Radosc
"[ 0.18301336  2.1921892   0.23336324 -0.11217384 -0.0895108  -0.19713229
  1.8148444   1.0561631  -0.19019258  0.3483265   0.4421893   0.30169544
  0.7631031 ]",Radosc
"[ 0.13476521  0.7998824   0.10249651  0.36743492  1.6162901   0.82154816
  0.18281005 -0.73181945  0.37185258 -0.6833759  -0.03583446 -0.32694322
  1.1813841 ]",Gniew
"[ 2.0488532  -0.61146957  0.29288837  1.199532    0.01099229 -0.02581687
  1.065224    2.3518527  -0.3474678   0.33063346  0.03949727 -1.4949027
  0.4416706 ]",Gniew
"[ 0.58404374 -0.73813236 -1.2355236   1.5714996  -1.305702   -0.36310914
 -0.03638541  0.14557987  0.8953557  -1.6127455   0.41371626 -1.9737246
 -1.4294711 ]",Gniew
"[ 2.1096084   0.22713374  1.9333689  -1.6998688  -0.6406566   0.40573895
  0.28055936  0.9433306  -1.3923817   0.5224859   0.45813575 -0.6578415
 -1.1608448 ]",Gniew
"[-7.0219606e-02 -4.3875747e-04 -1.0758615e+00  5.9649891e-01
 -3.8176336e+00  8.6655158e-01 -9.8348156e-02 -1.5157876e+00
  1.5427129e+00  8.1517690e-01 -1.4723020e+00 -3.8078871e-01
 -1.6273866e+00]",Gniew
"[ 0.6819028   0.74473464 -0.05039752  0.8447455   1.0013975  -0.2879356
  0.5502841  -0.35084727 -0.20118676  0.1928745  -0.74033546 -0.04468259
  0.1858677 ]",Gniew
"[-0.10933086 -0.36175215  0.61247456  1.1854795   1.4426321   0.4746593
  1.544536    1.2151699  -0.20631711  1.1088532  -0.3946778  -0.13147034
  1.9498076 ]",Gniew
"[ 2.7788062  -1.0496032   0.4045393  -2.4304378  -1.7462529  -1.6557658
  1.0049937  -0.11161666 -2.5224993  -1.0860858  -1.7402536  -1.6110015
 -1.6537975 ]",Gniew
"[ 0.71804374 -0.6438934  -0.54267967  0.29559493  0.8499329   0.19374476
  0.37486732 -0.0427148   1.3215677   0.5232772  -0.22673045  0.3158017
  0.43167564]",Gniew
"[-0.15692675 -0.13045324 -0.38225257  0.00248188 -0.27355596  0.22040284
 -0.45007136  0.30683625 -0.4454002  -0.07699148 -0.7571323  -0.29550868
  0.7499063 ]",Gniew
"[-0.44387612 -0.17169586  1.2230289  -0.33061737  0.80623496  0.9140404
  0.47648025  2.0963793  -0.17289297 -1.0645037  -0.20209914  1.5329145
 -0.00300262]",Gniew
"[ 1.3447388  -0.83673817 -0.45366257  0.05522539  0.34050903 -1.5391381
 -0.45169833 -0.7166225  -1.7848204   0.54417115 -0.7487124  -1.4055239
  0.1645169 ]",Gniew
"[ 1.0756602  -0.35169098  1.1014761  -2.9530876  -0.03111329 -0.6054638
 -0.76134443 -0.08965466  1.2914491   0.3424286  -1.1164796  -0.46881813
  1.4324856 ]",Gniew
"[ 1.0122437  -0.48808452 -2.4513147   0.7144557  -2.5263677   0.2955993
  0.58216685 -0.7167907   0.6536382  -0.8310221  -0.22136381 -1.4747744
 -1.995985  ]",Gniew
"[-1.0401988  -0.34800997 -0.03082735  1.7359797  -2.1182137   0.20890471
 -0.32648164 -0.6651749   1.9171813   0.08774357 -0.34105423 -0.7689181
 -0.7389887 ]",Gniew
"[ 1.0949074  -0.13385077  1.2546381  -3.067902   -0.09433066 -0.481511
 -0.21663445 -0.07141375  1.3814503   0.40534854  0.05306794  0.11522206
  1.2632384 ]",Gniew
"[ 1.2138325   1.6119828  -0.5238643  -1.3077347  -0.8485609   0.5175583
  0.05354292 -0.11720469 -0.70165306 -1.9265251   1.1746687   1.1907004
  1.7830139 ]",Gniew
"[-0.04355833 -1.2407492  -1.0099123   0.9055498  -0.40623003 -0.13704501
 -0.77342767 -0.5733544   0.02222436 -0.31086293 -0.98916423  1.3125888
 -1.1249377 ]",Gniew
"[ 1.4687524   0.20702755 -0.4906754  -0.06480749  1.3264469   0.7598202
 -0.05084213 -0.84573233 -2.3183463  -0.74273276 -0.59892905 -0.17963386
  0.46475565]",Gniew
"[ 0.3031681  -1.0042261   0.57008153  0.25426522 -0.5400994   0.11275052
  0.733653    0.6196104  -0.9527448   0.43205747  0.89662486 -0.46780586
 -0.05814313]",Gniew
"[ 0.35404387 -0.66627336 -0.64963007  1.4100598   0.77640045 -1.2607082
  0.7994189   0.3753681  -0.9021307   0.2063562  -0.54499245 -0.60636675
  0.8073027 ]",Gniew
"[ 2.1011937  -0.6281508   0.12392057 -3.5600638  -1.2449317  -1.3120966
  0.21788861  0.31125605 -0.9672494  -1.2205667  -0.5749022  -1.9684234
 -0.6431591 ]",Gniew
"[ 0.3466102  -1.4221764   0.14561677  0.5638377   0.7730952   0.7706528
  0.0498919   0.5778424   1.4422648   1.0604835   0.6798934  -0.13611309
  0.35905108]",Gniew
"[ 0.48223406  0.04406057 -0.06675501  0.7930275   0.8849106   0.78229004
  1.4504428  -0.07204089  0.10496898  1.3941362  -1.5529765   0.26323327
  0.9849244 ]",Gniew
"[-0.440228   -1.1409231  -0.8104385   1.6899865  -3.0954385  -0.68185073
 -1.0601771  -1.4049201   1.4158291  -0.16248326 -2.009158   -1.3150172
 -0.41971254]",Gniew
"[ 1.852329   -0.8656665  -2.3776388   1.2399     -1.9078466  -0.1977171
 -0.36817217 -0.7349262   0.18963528 -2.5628643  -0.24458747 -2.242677
 -2.2504904 ]",Gniew
"[-0.30236155 -0.40857857  0.20134482  0.6355731   0.47569653  1.5572199
  0.40686154  1.8340144  -0.6778676   0.29833877 -0.34404647  0.80520785
 -0.3143974 ]",Gniew
"[-0.61654145 -0.23664865 -0.7106394   1.8349111  -3.0403066   0.24816024
 -0.28968653 -1.2449576   0.50834066 -0.34488967 -1.6798085  -1.3478947
 -1.583039  ]",Gniew
"[ 2.185843    0.11648049 -1.2171979  -0.6740115  -1.5979373  -1.2521015
  0.6612344   0.27113163  0.06528213 -1.3630409  -0.03998234  0.57898355
 -1.2363303 ]",Gniew
"[ 2.0064688  -1.7565756  -2.1842833   1.4490987  -2.2967014  -1.6878763
 -0.5442994  -0.95022696  1.0823673  -2.4198647  -0.0145774  -2.3920207
 -1.5932822 ]",Gniew
"[ 0.8531875   0.79461026  0.6731989   0.345109    1.3919948   0.693009
  1.8608642  -0.07461488 -0.5938179   1.0560848  -0.6135536  -0.2435148
  0.7698935 ]",Gniew
"[ 1.7225013  -0.20182262 -0.54438215 -1.2226291   0.19344196  0.6790008
 -1.1052538  -0.7464587  -1.2837842  -1.4920908   0.89250445  0.05489521
  0.4301574 ]",Gniew
"[ 1.6869888  -2.9602983  -1.8220451  -1.4825082  -2.232547   -1.7280419
  0.7330118  -0.50177497 -0.05632925 -0.5347924  -0.88727355  0.7660215
  0.5580784 ]",Gniew
"[ 0.5743648  -1.3852658  -0.9845365   0.35721186 -0.90241057 -0.57645047
 -0.38294625 -1.278517    0.14312881 -2.2083533  -0.50942296  0.68277407
 -2.2157393 ]",Gniew
"[ 1.5341982  -1.3589426  -1.8157402  -0.77073395 -1.3936787  -1.3594714
 -0.16286181 -0.11221681  0.6075955  -1.4820734   0.24248217  0.86151624
 -1.7968725 ]",Gniew
"[ 0.11391206 -0.8970492  -1.1051054   0.7737577  -3.6410666   0.31308436
 -0.5233017  -0.9864011   1.4697912   0.02456918 -2.0996568  -0.3872923
 -1.4817626 ]",Gniew
"[ 1.3093555  -0.68449885  1.0448078  -0.6943974   0.0158633   0.3896258
 -0.41297117  0.78864175 -1.5683392  -0.00935724 -0.9106751  -0.08909898
 -1.1578497 ]",Gniew
"[ 2.7651794  -0.31238613 -1.633687   -0.3958117  -1.2932839  -1.955705
 -0.23675777 -0.5901356   0.317071   -1.9984027  -0.56583405 -0.22733796
 -1.3272388 ]",Gniew
"[ 1.7021058  -0.49477783  1.544294   -1.6076971  -0.10836888  0.11274345
  0.9328576   1.8098364   0.7509133   0.5647296   0.83327764  0.10618018
  0.213577  ]",Gniew
"[ 1.3690228  -1.19754    -2.5101714   1.0069683  -2.5486176  -0.41737667
  0.34975058 -0.6271973   0.31979406 -1.7101644  -0.01606227 -1.6041454
 -1.9051145 ]",Gniew
"[ 0.67706525 -0.34497666  0.29408136  0.0942687  -0.8930233  -0.7232399
 -0.26402417 -0.91097975 -0.36185756  0.2659926   0.26387215  0.45241076
  0.71866715]",Gniew
"[ 0.9551357   0.6946939  -0.40407652  0.46931136  1.3043923   0.32503456
  1.2791325  -1.1552894  -0.41866758  1.7591188  -0.5768765  -0.45197228
  0.82631654]",Gniew
"[ 1.7263938  -0.44891185 -2.6703334   0.6190112  -2.6372514  -1.8658805
  0.0286136  -1.408236   -0.9070628  -1.2448967  -1.675668   -1.699736
 -1.2425958 ]",Gniew
"[ 0.5765161  -0.09261905  0.3319844  -1.0228935   0.38770142  1.0677685
  0.10102073  0.6466036  -0.57565993 -0.82523435  0.4177473   0.27906117
  1.1392806 ]",Gniew
"[ 1.0796245  -0.47641152 -0.23926459 -0.39926267 -0.07448438 -0.09564932
  1.12692    -0.07212133  0.4152686  -0.87167645 -1.0896665   0.84207326
  0.75603515]",Gniew
"[ 1.3973314  -0.637306    0.12840456 -0.36063266 -1.3109369  -1.3893903
 -0.25775263 -2.0834773  -0.87279576 -0.32074976  0.2603861   0.22152877
  0.7042599 ]",Gniew
"[ 0.46707827 -0.92711776 -0.5788673  -1.4189872  -0.7151128  -0.96625596
 -1.0195571  -0.4339726   1.4913232   0.11352564 -0.6170044   0.06893133
 -0.58569014]",Gniew
"[ 1.0713729  -0.20084305 -0.10983182 -0.3128433   0.21545233  0.78801423
 -0.5369346  -0.36982745 -0.11577231 -0.6591453   0.930411    0.24549115
  1.4218214 ]",Gniew
"[ 0.57151616 -1.0761557   0.0790065  -1.1524242  -1.0257975   0.03486764
 -0.4708312   1.6393911   0.20333624  0.41990674  0.02495986 -0.5805554
  1.0794934 ]",Gniew
"[ 0.56705546  0.5417108  -0.18973514  1.0511575   1.0484703   0.36591604
 -0.31109604 -1.2625041   1.4563175  -0.7643218  -1.5801617   0.90189934
 -0.1428808 ]",Gniew
"[ 0.27909586  1.026425   -0.20389839 -0.6560591  -0.16139162  0.02530346
  1.7190344   0.32580963  0.19936703  0.30579844  0.64859945  0.27444145
 -0.04971841]",Gniew
"[ 0.4669919   1.3155986  -0.34322673  1.4669026   1.593013    0.42488384
  2.0258186   0.12235121 -0.9058246   1.3053961  -1.2640227  -0.92915803
  0.9380762 ]",Gniew
"[-0.07571436 -0.61852854 -1.1427616   1.3163545  -4.1902137  -0.05506221
 -0.15682845 -2.0698667   0.85445595  0.02615217 -2.0692136  -0.48536143
 -1.261564  ]",Gniew
"[ 1.2094228  -1.3657203  -2.5272763   0.4784373  -1.9903963  -0.32699174
  0.11957379 -0.5492599   0.71047395 -1.1615456  -0.31076398 -1.448947
 -1.8688325 ]",Gniew
"[ 2.4327073  -0.16413975  0.88962036 -0.1643549  -0.24610928 -0.06987077
 -0.17209491  0.8866156  -2.171936   -0.20245829 -1.409936    0.30583826
 -0.70029306]",Gniew
"[ 2.6829715   0.31960765 -0.9933139   0.31122473 -0.84045225 -0.3552151
 -0.2038219  -0.15868977 -0.32994455 -1.8676944   0.29524606 -1.0739883
 -1.3845873 ]",Gniew
"[ 2.002145   -0.06659378  0.9607494  -1.2659438  -0.9428585  -1.1930593
  1.0424229   0.77309424 -1.8127003  -0.39151174  0.13795702  0.10957838
  0.04581811]",Gniew
"[ 0.65122896 -0.60919803 -0.93726474  0.38856998  0.57217574 -0.20467159
  1.0416626  -0.06267975 -0.01203195  0.6414782  -0.9553336   0.01016413
  1.0164648 ]",Gniew
"[-0.06452607 -1.3804562   0.93670446  0.6825334   0.26879385 -0.45020917
  0.6392594   0.4515472  -1.72797     0.6138993  -0.43424457 -1.1450961
  0.7655029 ]",Gniew
"[ 1.3682581   0.67012167 -2.0056694  -0.9648687  -1.6409414   0.5371861
 -0.04157684  0.0549542   0.04652424 -1.6795688   0.82039356  0.3741629
 -1.8851002 ]",Gniew
"[ 0.9319509  -1.800183   -0.5710052  -0.14885047 -1.2200025   0.4281904
  0.41931534  0.74636227  0.36524406 -0.7937838   0.22424354 -0.92543215
 -1.2621452 ]",Gniew
"[ 1.3477689  -1.6676111  -1.8991278  -0.6898311  -1.7298845  -1.0268029
  0.19412923  0.20119806  0.16201085 -0.6584263   0.8536753   0.12872563
  0.5578073 ]",Gniew
"[ 0.9842133  -0.80807304 -1.2723902  -1.8535682  -0.8138925  -0.8407373
 -0.29708686 -0.9567893   1.5543048  -1.4765677  -0.35899577  0.27865848
 -1.3312697 ]",Gniew
"[ 0.94432485 -0.53471047  0.3396986   0.12061638 -0.02050079  1.2569778
  0.0441763  -0.06623395 -1.1481924  -0.3281622  -0.13525851  0.78243554
  0.77058667]",Gniew
"[ 0.11283125 -1.0590256  -0.3198249  -1.4979329  -0.41570514 -0.11254873
 -0.5164799   0.93282837  0.793843    0.6889174  -0.364471   -0.447688
 -0.10174717]",Gniew
"[ 1.9851624  -0.49555165 -1.2197182  -0.40734926 -1.6770189  -0.9106427
 -0.23171653  0.31164888  0.0496976  -0.62455314  1.0207824   0.00933349
  0.05654038]",Gniew
"[ 0.27943748 -0.03628077  1.420975   -1.9407177  -0.13305072  0.47115216
  0.25363132  1.1926291  -0.898194   -1.2722511   0.24928692  0.571425
 -0.58750546]",Gniew
"[-0.9598082  -1.376581    0.7313278   0.58604294 -2.7626922   0.27088854
  0.13572514  0.04604471  0.3779788   0.8318077  -1.7864761   0.5047403
 -0.39269683]",Gniew
"[ 1.294424   -0.01390345 -0.8304542   0.216014    1.3751402   0.27194515
 -0.21093641 -0.43838838  0.22468573  0.89967555 -0.44804123 -0.7113471
  0.3770047 ]",Gniew
"[-0.12628601  1.1215868  -0.17638223  1.2217604   1.7241724   0.44364232
  1.256896    0.6594354  -0.0744166   1.2895184  -0.49752995 -0.31177154
  1.1950154 ]",Gniew
"[ 0.39769563 -1.0402385  -0.8061269   0.29721498  0.25890425 -0.77496123
  0.71271485  0.48315302 -0.91565293  0.67778164  0.509827   -0.45425245
  1.2439538 ]",Gniew
"[ 0.9159962   0.33070132 -0.7988858   0.10579327 -0.26790679 -0.47049594
 -0.08690707 -1.6126791  -0.86329806 -0.03942618 -1.0162079  -0.84880203
  0.52661043]",Gniew
"[ 0.9279546  -0.6129162  -0.08798963 -1.6445228  -0.93187    -0.2822915
 -0.32117715  0.9289039  -1.4347795  -1.0257204  -0.3059082   0.86787635
 -0.38616443]",Gniew
"[ 2.557216   -2.4677613  -2.4169755  -1.3532196  -2.9846509  -1.5499281
  0.7423718  -0.36630246 -0.2409224  -0.8140359  -2.0661943  -0.55167514
 -2.1456137 ]",Gniew
"[-0.44592643 -2.0188935   0.14035662 -0.41402888 -0.381445    0.01400789
 -0.3915096   0.43906108  0.5535581   0.4230764   0.47453344  0.80558753
 -0.42127222]",Gniew
"[ 2.1142962  -1.051999    0.4888562   0.68438286 -0.07880317 -0.15343462
  0.5865997   2.3307903  -0.5910428   0.4755527   0.20678839 -0.10525317
  0.63309044]",Gniew
"[ 0.9996184  -1.3896168  -1.7616774  -0.16352549 -1.4247195  -0.7185716
 -1.193391   -0.8143787   1.5062032  -1.428863    0.18568839  0.12160625
 -2.1041806 ]",Gniew
"[ 1.4965832  -0.06800625 -0.32834548  0.4537194   0.12983046 -0.07980587
 -0.8059767  -1.4971435   0.21585737  0.31920025 -1.0925716   0.7937408
  0.58947545]",Gniew
"[ 1.8435172   0.78059393 -0.03478575 -1.725899   -0.90829355 -0.68477315
  1.1389832  -0.283344   -2.3447897   0.4926533   0.43879592  0.8325166
 -0.38358757]",Gniew
"[-0.06930716 -0.5038594  -1.158649   -0.3259771  -0.1323615  -0.7175005
 -0.46526286 -0.41136912 -0.20596735  0.11402979 -0.9739478   0.646883
 -1.3645706 ]",Gniew
"[ 0.5248235  -1.0313     -0.0783504  -0.6065092  -0.20331427 -1.1842887
  0.1970719   0.53323936 -1.825018   -1.6645882  -1.5200776  -2.022815
 -1.0202409 ]",Gniew
"[ 1.9194493   0.8216324   0.37036815 -0.5649502   1.0207905   0.04591731
 -0.7320415   0.46046346 -1.3017682  -0.2366955   0.17294025 -0.6238598
 -0.8415483 ]",Gniew
"[ 1.3348687  -0.983001   -0.324796   -0.69679874 -0.43376228 -2.1053386
 -0.9490734  -1.2305963   1.0808173   0.3008373   0.14003968  1.3358079
  1.1177609 ]",Gniew
"[ 0.14213862 -0.45169246 -1.7955118   0.20039934 -0.82962817 -0.23266564
 -0.19791314 -0.7269732   1.1621616  -1.249838    0.3555326   0.17559786
 -2.3932533 ]",Gniew
"[ 1.0328689   0.01783893 -0.95748127 -2.4092727  -1.3329294  -1.0134206
  0.7390853   0.40999314 -1.5655255  -0.41524044 -0.89765    -1.2122494
 -1.5364108 ]",Gniew
"[ 0.01874147 -1.4781348  -1.060692   -0.37865013 -0.61792654 -0.1460614
 -0.68226326  0.3824319   0.63531214  0.0613363  -0.1413127   0.60561484
 -0.6506555 ]",Gniew
"[ 0.1149391  -0.22249499  0.28836417  0.42729688  0.88382715  0.3211141
  1.9665018   0.9627563  -0.48312238  1.2370441  -0.5103073   0.29772565
  1.95942   ]",Gniew
"[ 0.98854685  0.01988894  0.67440706  0.7218698   0.73243296  0.90324056
  0.5674113  -0.6411422  -0.8518403   0.16994704 -0.43203786 -0.4357664
 -1.3112046 ]",Gniew
"[-0.2530744  -1.2397337   0.39390296 -0.4087717   0.7831563   0.2857355
  0.68654764  2.2443008  -0.30518782  0.5097492   1.1696173   0.22105987
  0.28913188]",Gniew
"[ 2.1115584  -2.0630763  -1.0135652  -0.9887717  -2.0743291  -1.073098
 -0.10056815  0.17435353  0.06774856 -0.39785582  0.8670421   0.816738
  1.8851291 ]",Gniew
"[ 1.3195174   0.03132878  0.37320632 -0.87092066  1.1426787   0.27107054
 -0.5096814  -0.2928749  -1.7782924   0.9624138   0.3353961  -1.08738
 -1.5331967 ]",Gniew
"[ 0.8503611   0.653897   -0.5611274   1.1406169   0.68062484  0.59957445
  2.066709    0.03350943 -0.9882985   0.91519386 -1.2822118  -0.24738073
  1.122816  ]",Gniew
"[ 0.83903104 -1.5613476   1.1149354  -0.8618805  -1.0429188  -0.5117796
  0.62154126  0.31015745 -1.087864    1.4381095   0.44025612 -1.3591988
  0.50077343]",Gniew
"[ 1.7697637  -1.1176021  -0.6823175  -0.42603743 -0.43357596 -2.1191359
 -0.7964997  -1.4714036   0.6858454   0.34890863 -1.01867     0.3134621
  0.8969213 ]",Gniew
"[ 0.2360182  -0.71318084 -0.4307577  -0.70919716 -3.8908844   0.65491235
 -1.0329384  -0.7827695   2.0996158  -0.12074361 -2.9232812  -1.091572
 -0.41359743]",Gniew
"[-0.26526043 -1.6613346   0.7095969  -0.18803592 -0.21676281  1.1799276
  1.0621291   2.738313    0.9045132   0.21677582  0.31181318  0.98360544
  1.2373811 ]",Gniew
"[ 0.9629056  -0.11404722 -0.493265    0.76352775 -0.24509723 -1.1603546
 -1.2647568  -0.6907101   0.51064247 -0.13328767 -0.40408868 -0.69024533
  1.3532333 ]",Gniew
"[ 1.8448255  -1.2916851  -0.3677179  -1.407652   -0.5908114  -1.7454056
 -0.17708305  0.06222559 -1.5571007  -1.1626786  -0.750657   -2.0986602
 -2.037203  ]",Gniew
"[ 0.6840242  -0.3880575  -1.0175864   0.06051001  1.1693339   0.60218006
  0.07845423 -0.09430133  0.04682428  0.06715285 -1.1150459  -0.5379666
  0.8543723 ]",Gniew
"[-0.37902692 -1.5114522   0.04239951 -0.46214637  0.0076818  -0.5382421
 -0.54862016  0.4217508   0.6271406   0.84936726 -0.61954355  0.51949877
 -0.97811294]",Gniew
"[ 1.0897417  -0.0343588  -0.44427797  0.03796327  0.10683974 -1.1801963
 -1.0697812  -0.48988572  0.11141663 -0.4304549  -0.09148777 -0.7104742
  1.5738258 ]",Gniew
"[ 0.49250665 -0.6415731  -1.2853408  -0.42378926 -0.5701082  -0.723681
 -0.10321487 -0.44755733 -0.788465    0.32121748 -0.9333165   0.7257566
 -1.4142798 ]",Gniew
"[ 1.2852513   1.203825    0.58850086 -1.2211562  -0.8077038  -0.30988738
  1.2185137  -0.19486767 -0.6759732   0.28727797  0.7291373   0.6645947
 -1.2071563 ]",Gniew
"[0.9477954  0.8876612  0.789698   0.03026345 1.2438675  0.5009826
 1.2786609  2.3349361  0.05709058 0.51086855 0.45248783 0.23559372
 1.2061691 ]",Gniew
"[ 1.2214155   0.20505452 -0.12350526 -0.02991903  0.31599745  0.22230735
  0.432471    1.6880169  -0.67616314  0.5476234   0.48321941  0.12281925
  1.4059716 ]",Gniew
"[ 0.944472   -0.9816062  -1.514097   -0.6740825  -1.3841699  -0.8878041
  0.6897396  -1.3207452  -0.7591659  -1.0806473  -0.15550628 -0.2792537
 -2.1286955 ]",Gniew
"[ 0.6378736  -0.9539859   1.3873466  -1.0992334  -0.72080064  1.6547587
 -0.29091862  0.35945526 -0.60896546 -1.4065408   1.2930716   0.16987213
  0.8368567 ]",Gniew
"[ 1.4306796   0.7951828  -0.82171464 -0.7461212  -0.50926477 -0.03466567
 -1.196106   -1.0805079   0.9558961   1.0677478  -0.03486159  0.23816231
  0.7917409 ]",Gniew
"[ 1.1654305   0.6496558   0.8069826   0.31138384  0.57788104  0.7428817
  0.2764057   1.0826647  -1.9701115   0.61503106  0.25956583 -0.7007157
 -0.72962433]",Gniew
"[ 0.67414486 -0.90616757 -0.0663568  -0.81848615 -0.62492716 -0.15831858
 -0.5850096   0.35299826  0.35017014 -0.96637887  0.71717566  0.57704556
 -0.54760355]",Gniew
"[ 1.0598804  -0.7095855  -0.40005344 -0.20707253 -0.14811304 -0.04281443
  0.31102943  0.18315206 -1.0831171  -1.5417283  -0.65820765 -1.7749853
 -1.8137548 ]",Gniew
"[ 1.3443424   1.0272323  -0.5366036  -1.0882684  -0.57711047 -0.53653955
 -1.2184339  -1.2420362   1.3588543   0.5099459  -0.43696132  0.24592869
  0.12251006]",Gniew
"[ 3.3516446e-01  1.7505576e-01 -9.0306842e-01 -6.5100384e-01
 -7.1845222e-01 -1.5638361e-02 -2.0908922e-04 -1.5179206e-01
 -5.0778806e-01 -2.7877295e-01 -4.6962929e-01 -1.8983951e-01
 -5.9726709e-01]",Gniew
"[ 1.2724608  -1.1324537  -1.5421983  -1.2190635  -2.2886004  -0.5430786
 -0.3131342   0.15589397  0.6459875  -1.83733    -0.7974245  -1.9030918
 -0.758562  ]",Gniew
"[-0.45188555 -0.524308   -1.2006557   0.92313915  0.18505839 -0.144106
 -0.6575971  -1.0362055   0.590495    0.12293406 -1.4780802   0.8122085
 -1.6765465 ]",Gniew
"[-0.769234   -0.2874906  -0.73824507  0.43748984  0.09398186 -0.2994785
 -0.20184956  0.06213667  0.5952551   0.18716256  0.01312997  0.5444872
 -0.67389065]",Gniew
"[ 1.1149876  -1.4356145   0.7096004  -0.73385644 -0.3783346  -0.38012406
 -0.92816377  0.601269    1.7022636   0.4446625   0.27990532  1.5353211
  0.71765554]",Gniew
"[-0.14043866  0.09195555 -1.9429183  -0.37187058 -1.031804    0.10688704
 -0.3138403  -0.30292735  2.1326652  -0.4469254   1.2195597  -0.2646053
 -2.379245  ]",Gniew
"[ 2.2196672  -1.4318874  -0.5549963  -1.9206538  -0.76951694 -1.9135157
 -0.05032598  0.37039375 -1.1038169  -1.3174554  -0.77858746 -0.99040484
 -0.6237248 ]",Gniew
"[ 1.0474609  -0.7501256   0.06821774  1.0831925   0.03023428 -0.55464005
  0.7215723  -0.18244413 -1.8021564   0.39322147 -1.2404397  -0.6264143
  0.7264219 ]",Gniew
"[ 1.0728909  -1.6139437   0.43662155 -0.12171361 -0.42533875 -0.12576501
 -0.44614923 -0.14998941  0.7623301   0.7106608   0.44451725  0.9413338
  0.7068661 ]",Gniew
